"Provider";"Model";"Instance";"Response"
"test";"NuwacomAgent";"<property object at 0x709bd9123dd0>";"ERROR: 'dict' object has no attribute 'strip'"
"test";"NuwacomAgent";"<property object at 0x709bd9123dd0>";"ERROR: 'dict' object has no attribute 'strip'"
"test";"NuwacomAgent";"<property object at 0x709bd9123dd0>";"ERROR: 'dict' object has no attribute 'strip'"
"test";"NuwacomAgent";"<property object at 0x709bd9123dd0>";"ERROR: 'dict' object has no attribute 'strip'"
"test";"NuwacomAgent";"<property object at 0x709bd9123dd0>";"ERROR: 'dict' object has no attribute 'strip'"
"test";"NuwacomAgent";"<property object at 0x709bd9123dd0>";"ERROR: 'dict' object has no attribute 'strip'"
"test";"NuwacomAgent";"<property object at 0x709bd9123dd0>";"ERROR: 'dict' object has no attribute 'strip'"
"test";"NuwacomAgent";"<property object at 0x709bd9123dd0>";"ERROR: 'dict' object has no attribute 'strip'"
"test";"NuwacomAgent";"<property object at 0x709bd9123dd0>";"ERROR: 'dict' object has no attribute 'strip'"
"test";"NuwacomAgent";"<property object at 0x709bd9123dd0>";"ERROR: 'dict' object has no attribute 'strip'"
"test";"NuwacomAgent";"<property object at 0x709bd9123dd0>";"ERROR: 'dict' object has no attribute 'strip'"
"test";"NuwacomAgent";"<property object at 0x709bd9123dd0>";"ERROR: 'dict' object has no attribute 'strip'"
